Sequence,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,liked,,,,,,,,,,,,,,,,,
28129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
